Mese,Giorno,Prezzo Medio di Chiusura,STD,N,P10,P90,DOY
10,26,14.685372161865235,2.7555891147226412,5.0,12.18442268371582,17.666143035888673,300
10,27,13.699119329452515,2.3047238510019215,4.0,11.816891098022461,15.96038522720337,301
10,28,15.635786819458009,4.583791886108119,5.0,11.74169044494629,20.68617935180664,302
10,29,16.19422435760498,4.352433963818579,5.0,11.707721138000489,20.24778633117676,303
10,30,17.016494750976562,3.8197526674112594,5.0,13.483716201782226,20.1980712890625,304
10,31,17.53167724609375,2.703635373415919,5.0,15.13951530456543,19.969088745117187,305
11,1,16.945615768432617,3.1875989262051356,6.0,13.264177322387695,20.000164031982422,306
11,2,15.006965637207031,3.3112709683093215,5.0,11.894672203063966,18.55212821960449,307
11,3,14.199588060379028,3.0157904275866967,4.0,11.854253673553467,17.073770141601564,308
11,4,15.48839111328125,4.094212140658046,5.0,11.869168853759765,19.8438777923584,309
11,5,16.40383186340332,3.9574313361483124,5.0,12.328499221801758,20.306549072265625,310
11,6,17.47742748260498,3.5098127576658635,5.0,13.907868766784668,20.507439804077148,311
11,7,18.006606101989746,2.8304576668040196,5.0,15.221211433410645,20.678229904174806,312
11,8,17.0707426071167,3.041983150245583,6.0,13.83477783203125,20.049409866333008,313
11,9,15.41705265045166,2.476145546037412,5.0,13.222140121459962,18.139209365844728,314
11,10,14.8244469165802,2.062497847276639,4.0,13.419978809356689,16.813105583190918,315
11,11,15.816793823242188,3.2337516637475368,5.0,13.59825839996338,19.15905647277832,316
11,12,16.27959613800049,3.525512488833974,5.0,13.3296142578125,20.198181915283204,317
11,13,16.90070972442627,3.2295651950582083,5.0,13.617136001586914,20.04685401916504,318
11,14,17.313315200805665,2.964605586141637,5.0,14.303793907165527,20.14004554748535,319
11,15,17.231254895528156,2.8056388310790323,6.0,14.227476119995117,20.057419776916504,320
11,16,15.73380012512207,2.79824544969464,5.0,13.440158462524414,18.839476776123046,321
11,17,14.728875398635864,2.5262513955249792,4.0,13.15894079208374,17.15354995727539,322
11,18,15.499531173706055,3.4554559137554555,5.0,13.21012191772461,19.1517276763916,323
11,19,16.41013660430908,3.7019719818983297,5.0,13.085895919799805,20.45697364807129,324
11,20,17.37169666290283,3.388394512064958,5.0,13.807922172546387,20.409374618530272,325
11,21,17.542959785461427,3.1546057983390123,5.0,14.278439712524413,20.461051559448244,326
11,22,16.539271545410156,3.071266040178849,5.0,14.225675201416015,20.005072021484374,327
11,23,14.987024545669556,2.6228224456461438,4.0,13.03733034133911,17.45918674468994,328
11,24,15.449151039123535,3.073722106218354,3.0,13.226496315002441,18.00613651275635,329
