Mese,Giorno,Prezzo Medio di Chiusura,STD,N,P10,P90,DOY
9,15,16.80666669209798,9.620375806006942,3.0,9.474000167846679,24.729999923706053,259
9,16,24.240000247955322,14.762937019371982,3.0,11.95,34.77400093078613,260
9,17,32.579999923706055,5.473007673239132,2.0,29.483999252319336,35.67600059509277,261
9,18,25.920000553131104,14.792674590720116,2.0,17.5520001411438,34.28800096511841,262
9,19,19.946667194366455,15.068883982023365,3.0,9.318000030517577,32.494001388549805,263
9,20,21.52749991416931,13.042769357525987,4.0,9.755999851226807,34.005000305175784,264
9,21,16.103333632151287,9.638684644590084,3.0,8.952000045776368,24.09600067138672,265
9,22,16.31000010172526,10.206135613795034,3.0,8.72199993133545,24.77000026702881,266
9,23,24.706667105356853,15.675096288276794,3.0,11.67400016784668,36.114000701904295,267
9,24,32.730000495910645,5.897272011690891,2.0,29.393999671936037,36.06600131988525,268
9,25,25.669999599456787,16.19274434508253,2.0,16.510000133514403,34.82999906539917,269
9,26,19.52999957402547,15.5520053517265,3.0,8.816000175476074,32.47199878692627,270
9,27,21.697499990463257,13.005125441529831,4.0,9.79600019454956,34.02899990081787,271
9,28,16.350000222524006,8.714487972625712,3.0,9.506000137329101,23.42600021362305,272
9,29,16.200000127156574,8.221824884300363,3.0,9.663999938964844,22.816000366210936,273
9,30,19.71750044822693,13.699018297415137,4.0,8.541000080108642,33.25200080871582,274
10,1,23.416666348775227,13.523151289167732,3.0,12.434000015258789,34.03399925231933,275
10,2,20.856667200724285,14.787036988715165,3.0,10.535999870300293,33.168001365661624,276
10,3,20.793333689371746,16.318657095999363,3.0,9.571999740600585,34.372001266479494,277
10,4,21.842499494552612,13.518804419408157,4.0,10.64099988937378,34.95799884796143,278
10,5,14.117499828338623,6.9253703058437575,4.0,8.60299997329712,20.989999485015872,279
10,6,14.640000104904175,6.9364015974146005,4.0,8.899000072479248,21.489000129699708,280
10,7,20.19249963760376,14.271407990862055,4.0,8.704999732971192,34.34199943542481,281
10,8,24.983333587646484,15.777384000410308,3.0,12.7,37.86000061035156,282
10,9,23.563333829243977,17.372672597953933,3.0,11.481999969482422,38.0260009765625,283
10,10,23.12666670481364,18.320287672696633,3.0,10.00800018310547,38.376000213623044,284
10,11,23.24999976158142,14.947674654386741,4.0,11.003999996185303,37.5159990310669,285
10,12,14.897500276565552,7.263027109269298,4.0,8.615999889373779,21.96500053405762,286
10,13,14.759999990463257,7.464658635658157,4.0,8.497000026702882,22.09899959564209,287
10,14,21.15500056743622,16.63613497782278,4.0,8.073000192642212,37.68500118255616,288
10,15,25.446666717529297,16.308195512899108,3.0,12.727999877929687,38.74400024414062,289
10,16,23.000000317891438,16.83417066052324,3.0,11.240000152587891,37.01600036621094,290
10,17,22.59333340326945,17.520460375502743,3.0,9.920000076293945,37.168000030517575,291
10,18,23.14750051498413,14.766709398764684,4.0,10.872000122070313,37.35700092315674,292
10,19,14.807499885559082,7.697282820393746,4.0,8.407999801635743,22.40100021362305,293
10,20,14.410000085830688,7.4413839300539015,4.0,8.40900011062622,21.786999702453613,294
10,21,21.24250030517578,16.183606089513454,4.0,8.56299991607666,37.324000740051275,295
10,22,25.683333079020183,16.665383414989055,3.0,12.63000030517578,39.237998962402344,296
10,23,22.760000228881836,17.49793419401837,3.0,10.831999969482421,37.3120002746582,297
10,24,22.823333740234375,18.439665369057874,3.0,9.944000244140625,38.1760009765625,298
10,25,23.630000114440918,15.733444499824602,4.0,10.738999938964843,39.02500038146973,299
10,26,14.832499980926514,7.691763786342006,4.0,8.983999729156494,22.45100030899048,300
10,27,14.919999837875366,7.269694761368749,4.0,9.30500020980835,22.062999534606934,301
10,28,22.52500033378601,16.758879562324402,4.0,9.303000354766846,39.17100067138672,302
10,29,27.18666648864746,17.127423619586445,3.0,13.775999832153321,41.12000007629395,303
10,30,22.836666107177734,18.20287083566637,3.0,11.042000007629394,37.889998817443846,304
10,31,21.71666717529297,17.445585681136333,3.0,9.992000007629395,36.208001136779785,305
11,1,23.01249933242798,14.62700939691627,4.0,10.530999755859375,37.311998558044436,306
11,2,15.662499904632568,8.003575655342923,4.0,8.916000175476075,23.53499984741211,307
11,3,15.897500038146973,8.240163624953686,4.0,8.805999946594238,23.951000404357913,308
11,4,21.63249981403351,15.50690234699339,4.0,8.766999959945679,36.92799968719483,309
11,5,29.670000394185383,19.880702223157243,3.0,14.704000091552734,46.104000854492185,310
11,6,29.299999872843426,22.837593115522292,3.0,14.772000122070313,48.13199920654297,311
11,7,27.233333428700764,25.49834839261039,3.0,9.37599983215332,48.4640007019043,312
11,8,27.709999799728394,21.965445326735228,4.0,10.593999958038331,48.89799957275391,313
11,9,16.042500138282776,7.218898265067957,4.0,9.287000036239625,22.456000137329102,314
11,10,15.957500100135803,6.579302997421612,4.0,9.547999906539918,21.665000343322756,315
11,11,26.90000033378601,23.010197149076237,4.0,10.674999904632568,49.065001106262216,316
11,12,32.41999944051107,24.11056325011685,3.0,16.229999923706053,52.44599876403809,317
11,13,32.07000001271566,24.87126313751714,3.0,16.58199996948242,52.502000427246095,318
11,14,29.073333740234375,26.736771114753946,3.0,10.468000411987305,51.33200035095215,319
11,15,29.367499351501465,25.109617092722967,4.0,11.82300033569336,53.06199760437013,320
11,16,16.72250008583069,6.481004533293992,4.0,10.421000385284424,22.121999549865723,321
11,17,17.112499952316284,6.607482468827997,4.0,10.689000034332276,21.889999771118163,322
11,18,27.012499451637268,23.603382329837654,4.0,10.542999792099,49.33199882507325,323
11,19,34.45666631062826,24.731793896759825,3.0,19.465999603271484,54.66599960327149,324
11,20,33.86999956766764,24.517154686270647,3.0,18.7879997253418,53.963999176025396,325
11,21,29.449999968210857,28.34500177394521,3.0,9.711999893188477,53.04800033569336,326
11,22,27.97749960422516,25.008047834304385,4.0,10.961000013351441,51.239998817443855,327
11,23,16.333333651224773,7.7657349502608914,3.0,10.013999938964844,20.950000762939453,328
11,24,21.376667022705078,2.3215147564170717,3.0,19.582000732421875,23.277999877929688,329
11,25,33.66000032424927,28.961497635125763,3.0,11.634000015258788,57.53000106811523,330
11,26,43.38499927520752,31.614742190775793,2.0,25.50100040435791,61.26899814605713,331
11,27,37.59666760762533,25.011963599344682,3.0,20.795999908447264,58.372002410888676,332
11,28,13.434999465942383,8.87418956441151,2.0,8.414999771118165,18.4549991607666,333
